60.02781, 30.18035
60.02781, 30.189315
60.02781, 30.19828
60.02781, 30.207245
60.02781, 30.21621
60.02781, 30.225175
60.02781, 30.23414
60.02781, 30.243105
60.02781, 30.25207
60.02781, 30.261035
60.02781, 30.27
60.02781, 30.278965
60.02781, 30.28793
60.02781, 30.296895
60.02781, 30.30586
60.02781, 30.314825
60.02781, 30.32379
60.02781, 30.332755
60.02781, 30.34172
60.02781, 30.350685
60.02781, 30.35965
60.02781, 30.368615
60.02781, 30.37758
60.02781, 30.386544999999998
60.02781, 30.395509999999998
60.02781, 30.404474999999998
60.02781, 30.413439999999998
60.02781, 30.422404999999998
60.02781, 30.431369999999998
60.02781, 30.440334999999997
60.02781, 30.449299999999997
60.02781, 30.458264999999997
60.02781, 30.467229999999997
60.02781, 30.476194999999997
60.02781, 30.485159999999997
60.02781, 30.494124999999997
60.02781, 30.503089999999997
60.02781, 30.512054999999997
60.02781, 30.521019999999996
60.023315000000004, 30.18035
60.023315000000004, 30.189315
60.023315000000004, 30.19828
60.023315000000004, 30.207245
60.023315000000004, 30.21621
60.023315000000004, 30.225175
60.023315000000004, 30.23414
60.023315000000004, 30.243105
60.023315000000004, 30.25207
60.023315000000004, 30.261035
60.023315000000004, 30.27
60.023315000000004, 30.278965
60.023315000000004, 30.28793
60.023315000000004, 30.296895
60.023315000000004, 30.30586
60.023315000000004, 30.314825
60.023315000000004, 30.32379
60.023315000000004, 30.332755
60.023315000000004, 30.34172
60.023315000000004, 30.350685
60.023315000000004, 30.35965
60.023315000000004, 30.368615
60.023315000000004, 30.37758
60.023315000000004, 30.386544999999998
60.023315000000004, 30.395509999999998
60.023315000000004, 30.404474999999998
60.023315000000004, 30.413439999999998
60.023315000000004, 30.422404999999998
60.023315000000004, 30.431369999999998
60.023315000000004, 30.440334999999997
60.023315000000004, 30.449299999999997
60.023315000000004, 30.458264999999997
60.023315000000004, 30.467229999999997
60.023315000000004, 30.476194999999997
60.023315000000004, 30.485159999999997
60.023315000000004, 30.494124999999997
60.023315000000004, 30.503089999999997
60.023315000000004, 30.512054999999997
60.023315000000004, 30.521019999999996
60.018820000000005, 30.18035
60.018820000000005, 30.189315
60.018820000000005, 30.19828
60.018820000000005, 30.207245
60.018820000000005, 30.21621
60.018820000000005, 30.225175
